sector_id,zona_altitud,centro_lat,centro_lon,altitud_promedio,altitud_minima,altitud_maxima,ubicacion_id
-177191_-631050,BAJA,-17.719128,-63.10502,405.8,405.7,405.9,358
-177191_-631052,BAJA,-17.719149,-63.105255,406.4,406.4,406.4,359
-177191_-631053,BAJA,-17.719175,-63.10537,406.2,406.2,406.2,360
-177191_-631062,BAJA,-17.719154,-63.106295,406.2,406.2,406.2,361
-177191_-631063,BAJA,-17.719129,-63.106367,406.38,406.2,406.7,362
-177192_-631047,BAJA,-17.71929,-63.104784,406.0,406.0,406.0,363
-177192_-631048,BAJA,-17.71922,-63.104856,405.9,405.9,405.9,364
-177193_-631049,BAJA,-17.719363,-63.104964,406.1,406.1,406.1,365
-177193_-631050,BAJA,-17.719305,-63.105083,406.1,406.1,406.1,366
-177193_-631052,BAJA,-17.71938,-63.105237,406.1,406.1,406.1,367
-177194_-631051,BAJA,-17.719482,-63.105178,406.1,406.1,406.1,368
-177194_-631053,BAJA,-17.719405,-63.105343,406.1,406.1,406.1,369
-177194_-631085,BAJA,-17.71949,-63.108593,406.7,406.7,406.7,370
-177196_-631048,BAJA,-17.719676,-63.104828,406.3,406.3,406.3,371
-177196_-631053,BAJA,-17.719652,-63.105318,406.9,406.9,406.9,372
-177197_-631051,BAJA,-17.719704,-63.10512,406.4,406.4,406.4,373
-177198_-631307,BAJA,-17.719836,-63.130728,416.1,416.1,416.1,374
-177199_-631081,BAJA,-17.719973,-63.108165,406.7,406.7,406.7,375
-177201_-631051,BAJA,-17.720113,-63.105145,406.7,406.7,406.7,376
-177201_-631056,BAJA,-17.720195,-63.105653,407.4,407.4,407.4,377
-177202_-631048,BAJA,-17.720294,-63.104805,406.8,406.8,406.8,378
-177204_-631060,BAJA,-17.720443,-63.10608,407.6,407.6,407.6,379
-177204_-631079,BAJA,-17.720463,-63.107994,406.6,406.6,406.6,380
-177206_-631638,BAJA,-17.720672,-63.16388,423.0,423.0,423.0,381
-177208_-631065,BAJA,-17.720824,-63.106521,406.9,406.9,406.9,382
-177208_-631071,BAJA,-17.720878,-63.107182,407.1,407.1,407.1,383
-177209_-631075,BAJA,-17.720941,-63.1075,406.5,406.5,406.5,384
-177211_-631640,BAJA,-17.721194,-63.16409,420.7,420.7,420.7,385
-177212_-631108,BAJA,-17.721285,-63.11085,407.5,407.5,407.5,386
-177213_-631641,BAJA,-17.721358,-63.164128,422.7,422.7,422.7,387
-177213_-631643,BAJA,-17.721307,-63.164396,422.6,422.6,422.6,388
-177214_-631079,BAJA,-17.721415,-63.107982,406.6,406.6,406.6,389
-177214_-631108,BAJA,-17.721477,-63.110883,407.5,407.5,407.5,390
-177216_-631320,BAJA,-17.721693,-63.132064,412.4,412.4,412.4,391
-177221_-631074,BAJA,-17.722114,-63.107479,407.2,407.2,407.2,392
-177226_-631644,BAJA,-17.722669,-63.164478,422.7,422.7,422.7,393
-177230_-631448,BAJA,-17.723092,-63.144881,415.3,415.3,415.3,394
-177231_-631118,BAJA,-17.723196,-63.11186,407.5,407.5,407.5,395
-177233_-631447,BAJA,-17.7233,-63.14471,415.4,415.4,415.4,396
-177234_-631436,BAJA,-17.723412,-63.143662,414.7,414.7,414.7,397
-177238_-631200,BAJA,-17.723842,-63.120083,410.9,410.9,410.9,398
-177238_-631201,BAJA,-17.723822,-63.120161,410.98,410.7,411.1,399
-177239_-631124,BAJA,-17.723951,-63.112462,408.4,408.4,408.4,400
-177239_-631199,BAJA,-17.72393,-63.119953,411.5,411.5,411.5,401
-177240_-631335,BAJA,-17.724076,-63.133593,412.4,412.4,412.4,402
-177241_-631066,BAJA,-17.724128,-63.106696,407.8,407.8,407.8,403
-177241_-631455,BAJA,-17.724181,-63.145552,415.5,415.5,415.5,404
-177242_-631066,BAJA,-17.724268,-63.106669,407.8,407.8,407.8,405
-177243_-631459,BAJA,-17.724395,-63.145977,416.1,416.1,416.1,406
-177243_-631461,BAJA,-17.724337,-63.146129,416.1,416.1,416.1,407
-177243_-631462,BAJA,-17.724368,-63.146221,416.1,416.1,416.1,408
-177244_-631427,BAJA,-17.724417,-63.142767,415.0,415.0,415.0,409
-177244_-631461,BAJA,-17.724459,-63.146174,416.0,416.0,416.0,410
-177244_-631462,BAJA,-17.724486,-63.146224,416.0,416.0,416.0,411
-177245_-631418,BAJA,-17.72459,-63.141861,415.5,415.5,415.5,412
-177245_-631461,BAJA,-17.724562,-63.146129,416.1,416.1,416.1,413
-177245_-631462,BAJA,-17.724516,-63.146226,416.0,416.0,416.0,414
-177250_-631655,BAJA,-17.725074,-63.165587,422.7,422.7,422.7,415
-177251_-631461,BAJA,-17.725192,-63.146199,416.6,416.6,416.6,416
-177251_-631654,BAJA,-17.72514,-63.16548,423.5,423.5,423.5,417
-177252_-631407,BAJA,-17.725267,-63.140706,416.0,416.0,416.0,418
-177252_-631461,BAJA,-17.725269,-63.146131,416.6,416.6,416.6,419
-177252_-631655,BAJA,-17.72525,-63.165546,438.3,438.3,438.3,420
-177254_-631657,BAJA,-17.725431,-63.16578,422.6,422.6,422.6,421
-177257_-631060,BAJA,-17.725718,-63.106074,408.1,408.1,408.1,422
-177257_-631399,BAJA,-17.725757,-63.139905,416.2,416.2,416.2,423
-177259_-631467,BAJA,-17.725976,-63.146793,416.9,416.9,416.9,424
-177261_-631811,BAJA,-17.726199,-63.181177,420.9,420.9,420.9,425
-177262_-631133,BAJA,-17.726255,-63.113397,409.3,409.3,409.3,426
-177263_-631758,BAJA,-17.726355,-63.175813,419.2,419.2,419.2,427
-177263_-631799,BAJA,-17.726393,-63.17999,420.3,420.3,420.3,428
-177263_-631800,BAJA,-17.726399,-63.180001,420.3,420.3,420.3,429
-177263_-631802,BAJA,-17.726348,-63.18026,420.3,420.3,420.3,430
-177264_-631750,BAJA,-17.726439,-63.175094,419.0,419.0,419.0,431
-177264_-631751,BAJA,-17.726428,-63.175133,416.6,416.06,417.13,432
-177264_-631765,BAJA,-17.72644,-63.176501,420.4,420.4,420.4,433
-177265_-631753,BAJA,-17.726555,-63.17539,405.66,405.66,405.66,434
-177265_-631754,BAJA,-17.726542,-63.175403,417.45,417.45,417.45,435
-177265_-631765,BAJA,-17.726552,-63.176512,419.1,419.1,419.1,436
-177265_-631772,BAJA,-17.726593,-63.177224,418.07,418.07,418.07,437
-177265_-631797,BAJA,-17.726555,-63.179798,420.4,420.4,420.4,438
-177266_-631384,BAJA,-17.726677,-63.138403,415.3,415.3,415.3,439
-177266_-631752,BAJA,-17.726658,-63.175286,419.0,419.0,419.0,440
-177266_-631754,BAJA,-17.726659,-63.175439,418.57,417.28,419.0,441
-177266_-631755,BAJA,-17.726639,-63.175511,416.96,416.96,416.96,442
-177266_-631788,BAJA,-17.726627,-63.178813,420.2,420.2,420.2,443
-177267_-631063,BAJA,-17.726718,-63.106312,408.3,408.3,408.3,444
-177267_-631753,BAJA,-17.726792,-63.175399,419.0,419.0,419.0,445
-177267_-631754,BAJA,-17.726771,-63.175493,419.15,419.0,423.07,446
-177267_-631755,BAJA,-17.726769,-63.175506,419.16,412.2,423.7,447
-177268_-631753,BAJA,-17.726805,-63.175394,419.0,419.0,419.0,448
-177268_-631754,BAJA,-17.72682,-63.175424,418.99,418.9,419.0,449
-177269_-631356,BAJA,-17.726968,-63.135671,413.9,413.9,413.9,450
-177269_-631754,BAJA,-17.72694,-63.175425,419.0,419.0,419.0,451
-177269_-631815,BAJA,-17.72695,-63.181575,422.3,422.3,422.3,452
-177270_-631054,BAJA,-17.727025,-63.105495,408.0,408.0,408.0,453
-177270_-631385,BAJA,-17.727081,-63.138557,415.8,415.8,415.8,454
-177270_-631754,BAJA,-17.727046,-63.175469,419.03,419.0,419.1,455
-177271_-631750,BAJA,-17.727127,-63.175046,419.0,419.0,419.0,456
-177274_-631059,BAJA,-17.727464,-63.105924,408.2,408.2,408.2,457
-177274_-631359,BAJA,-17.727498,-63.135955,414.7,414.7,414.7,458
-177275_-631481,BAJA,-17.727558,-63.148155,418.1,418.1,418.1,459
-177275_-631672,BAJA,-17.727565,-63.167215,421.9,421.9,421.9,460
-177275_-631816,BAJA,-17.727551,-63.181611,422.7,422.7,422.7,461
-177278_-631361,BAJA,-17.727804,-63.136134,415.7,415.7,415.7,462
-177279_-631141,BAJA,-17.72798,-63.114155,409.9,409.9,409.9,463
-177279_-631368,BAJA,-17.727952,-63.136892,416.8,416.8,416.8,464
-177279_-631372,BAJA,-17.727982,-63.137247,415.9,415.9,415.9,465
-177279_-631816,BAJA,-17.727951,-63.18164,422.6,422.6,422.6,466
-177281_-631667,BAJA,-17.728194,-63.166713,426.3,426.3,426.3,467
-177283_-631669,BAJA,-17.728388,-63.16695,423.7,423.7,423.7,468
-177284_-631354,BAJA,-17.728476,-63.135445,416.0,416.0,416.0,469
-177285_-631352,BAJA,-17.728548,-63.135202,416.8,416.8,416.8,470
-177286_-631339,BAJA,-17.728657,-63.133914,416.4,416.4,416.4,471
-177286_-631668,BAJA,-17.728602,-63.166812,438.3,438.3,438.3,472
-177286_-631670,BAJA,-17.728642,-63.167023,422.6,422.6,422.6,473
-177288_-631047,BAJA,-17.72886,-63.104762,408.4,408.4,408.4,474
-177289_-631817,BAJA,-17.728924,-63.181785,420.14,420.14,420.14,475
-177291_-631047,BAJA,-17.729196,-63.104795,409.4,409.4,409.4,476
-177293_-631044,BAJA,-17.729312,-63.104497,409.2,409.2,409.2,477
-177293_-631377,BAJA,-17.729303,-63.137775,415.6,415.6,415.6,478
-177296_-631328,BAJA,-17.729695,-63.132856,415.6,415.6,415.6,479
-177296_-631816,BAJA,-17.729662,-63.181601,420.9,420.9,420.9,480
-177297_-631053,BAJA,-17.72973,-63.105387,0.0,0.0,0.0,481
-177297_-631491,BAJA,-17.7297,-63.149183,419.3,419.3,419.3,482
-177297_-631671,BAJA,-17.729779,-63.167173,422.7,422.7,422.7,483
-177299_-631492,BAJA,-17.729963,-63.149265,419.4,419.4,419.4,484
-177300_-631154,BAJA,-17.73009,-63.115445,410.8,410.8,410.8,485
-177303_-631816,BAJA,-17.730364,-63.181649,422.3,422.3,422.3,486
-177305_-631311,BAJA,-17.730504,-63.131167,418.6,418.6,418.6,487
-177307_-631308,BAJA,-17.730756,-63.13088,414.9,414.9,414.9,488
-177309_-631679,BAJA,-17.730977,-63.167993,428.4,428.4,428.4,489
-177310_-631021,BAJA,-17.731029,-63.102156,409.16,408.2,410.0,490
-177310_-631816,BAJA,-17.731007,-63.181623,422.6,422.6,422.6,491
-177312_-631498,BAJA,-17.731216,-63.149841,419.9,419.9,419.9,492
-177313_-631161,BAJA,-17.731374,-63.116105,410.9,410.9,410.9,493
-177313_-631503,BAJA,-17.731323,-63.150379,419.4,419.4,419.4,494
-177313_-631817,BAJA,-17.73134,-63.181718,423.6,423.6,423.6,495
-177314_-631686,BAJA,-17.731439,-63.168601,444.5,444.5,444.5,496
-177315_-631036,BAJA,-17.731578,-63.10369,410.0,410.0,410.0,497
-177315_-631685,BAJA,-17.731594,-63.168562,442.3,442.3,442.3,498
-177316_-631288,BAJA,-17.731602,-63.128853,414.4,414.4,414.4,499
-177316_-631683,BAJA,-17.731692,-63.168368,444.2,444.2,444.2,500
-177316_-631685,BAJA,-17.73163,-63.168503,444.2,444.2,444.2,501
-177318_-631032,BAJA,-17.731871,-63.103261,410.13,410.0,410.2,502
-177319_-631034,BAJA,-17.731994,-63.103424,409.6,409.6,409.6,503
-177319_-631681,BAJA,-17.731962,-63.168109,428.3,428.3,428.3,504
-177320_-631021,BAJA,-17.732048,-63.102156,409.2,409.2,409.2,505
-177321_-631016,BAJA,-17.732124,-63.101659,409.2,409.2,409.2,506
-177321_-631281,BAJA,-17.732119,-63.128168,414.3,414.3,414.3,507
-177322_-631015,BAJA,-17.732235,-63.101593,410.2,410.2,410.2,508
-177322_-631016,BAJA,-17.73225,-63.101632,409.8,409.8,409.8,509
-177322_-631020,BAJA,-17.73229,-63.102081,409.2,409.2,409.2,510
-177322_-631036,BAJA,-17.732265,-63.103629,409.83,409.2,410.5,511
-177322_-631168,BAJA,-17.732233,-63.11683,411.6,411.6,411.6,512
-177322_-631409,BAJA,-17.73224,-63.140902,418.9,418.9,418.9,513
-177323_-631016,BAJA,-17.732321,-63.101665,410.0,409.8,410.2,514
-177323_-631017,BAJA,-17.732375,-63.101733,410.2,410.2,410.2,515
-177323_-631020,BAJA,-17.732369,-63.102082,409.2,409.2,409.2,516
-177323_-631021,BAJA,-17.732385,-63.102144,409.21,409.2,410.0,517
-177323_-631029,BAJA,-17.732394,-63.10297,409.4,409.4,409.4,518
-177323_-631398,BAJA,-17.732381,-63.139838,416.4,416.4,416.4,519
-177324_-631018,BAJA,-17.732457,-63.101881,409.8,409.8,409.8,520
-177324_-631019,BAJA,-17.732496,-63.101937,409.2,409.2,409.2,521
-177324_-631020,BAJA,-17.732445,-63.102076,409.26,409.2,410.0,522
-177324_-631021,BAJA,-17.732449,-63.10214,409.21,409.2,409.7,523
-177324_-631028,BAJA,-17.732496,-63.102893,409.35,408.0,410.5,524
-177324_-631817,BAJA,-17.73244,-63.181734,422.2,422.2,422.2,525
-177325_-631015,BAJA,-17.732586,-63.101589,410.5,410.5,410.5,526
-177325_-631016,BAJA,-17.732574,-63.101632,409.2,409.2,409.2,527
-177325_-631017,BAJA,-17.732519,-63.1018,410.2,410.2,410.2,528
-177325_-631018,BAJA,-17.732557,-63.101839,409.47,408.0,410.2,529
-177325_-631019,BAJA,-17.732578,-63.101949,409.47,409.2,410.5,530
-177325_-631020,BAJA,-17.73255,-63.102059,409.2,409.2,409.2,531
-177325_-631021,BAJA,-17.732534,-63.102142,409.25,409.2,409.7,532
-177325_-631023,BAJA,-17.732522,-63.102315,407.8,407.8,407.8,533
-177325_-631032,BAJA,-17.73255,-63.103261,409.39,408.0,410.5,534
-177326_-631009,BAJA,-17.732611,-63.100957,408.5,408.5,408.5,535
-177326_-631016,BAJA,-17.732639,-63.101674,409.2,409.2,409.2,536
-177326_-631017,BAJA,-17.732661,-63.101747,409.68,409.2,410.5,537
-177326_-631018,BAJA,-17.732656,-63.10188,409.59,408.0,410.9,538
-177326_-631019,BAJA,-17.732637,-63.10192,409.86,408.0,410.5,539
-177326_-631020,BAJA,-17.732644,-63.102042,409.24,408.0,410.4,540
-177326_-631021,BAJA,-17.732672,-63.102164,409.64,408.9,410.4,541
-177326_-631022,BAJA,-17.732654,-63.102205,409.18,408.9,409.2,542
-177327_-631015,BAJA,-17.732794,-63.101591,410.54,410.5,410.9,543
-177327_-631016,BAJA,-17.732787,-63.10166,409.2,409.2,409.2,544
-177327_-631017,BAJA,-17.732754,-63.101758,410.06,408.0,410.9,545
-177327_-631018,BAJA,-17.732733,-63.10186,409.6,408.0,410.5,546
-177327_-631019,BAJA,-17.732729,-63.101944,409.6,408.0,410.5,547
-177327_-631020,BAJA,-17.732747,-63.10205,409.48,408.0,410.5,548
-177327_-631021,BAJA,-17.732727,-63.102121,409.98,408.0,410.4,549
-177327_-631171,BAJA,-17.732769,-63.117117,412.3,412.3,412.3,550
-177328_-631015,BAJA,-17.732876,-63.101535,408.2,408.0,409.2,551
-177328_-631016,BAJA,-17.732861,-63.101641,408.48,408.0,410.5,552
-177328_-631017,BAJA,-17.732846,-63.101754,408.52,408.0,410.0,553
-177328_-631019,BAJA,-17.732832,-63.101953,409.86,409.2,410.4,554
-177328_-631020,BAJA,-17.732842,-63.102034,410.04,410.0,410.4,555
-177329_-631014,BAJA,-17.732942,-63.101462,408.02,408.0,408.2,556
-177329_-631015,BAJA,-17.732908,-63.101522,408.0,408.0,408.0,557
-177329_-631016,BAJA,-17.732901,-63.101696,410.5,410.5,410.5,558
-177329_-631017,BAJA,-17.732937,-63.101735,410.25,410.0,410.5,559
-177329_-631018,BAJA,-17.732969,-63.101851,409.2,409.2,409.2,560
-177329_-631019,BAJA,-17.732936,-63.101993,410.0,410.0,410.0,561
-177330_-631016,BAJA,-17.733012,-63.101628,408.0,408.0,408.0,562
-177330_-631265,BAJA,-17.733089,-63.126547,414.0,414.0,414.0,563
-177331_-631017,BAJA,-17.733146,-63.10179,408.6,408.6,408.6,564
-177331_-631019,BAJA,-17.733107,-63.101904,410.0,410.0,410.0,565
-177331_-631025,BAJA,-17.733122,-63.102524,408.87,408.2,410.2,566
-177331_-631028,BAJA,-17.733176,-63.102893,410.0,410.0,410.0,567
-177331_-631516,BAJA,-17.733123,-63.151679,420.6,420.6,420.6,568
-177332_-631262,BAJA,-17.733269,-63.126253,414.1,414.1,414.1,569
-177332_-631688,BAJA,-17.733211,-63.168892,424.0,424.0,424.0,570
-177332_-631816,BAJA,-17.73326,-63.18167,422.8,422.8,422.8,571
-177333_-631024,BAJA,-17.733336,-63.102469,409.9,409.9,409.9,572
-177333_-631030,BAJA,-17.733339,-63.103067,409.8,409.8,409.8,573
-177334_-631025,BAJA,-17.733402,-63.10251,409.9,409.9,409.9,574
-177335_-631817,BAJA,-17.733521,-63.181705,423.4,423.4,423.4,575
-177336_-631417,BAJA,-17.73368,-63.141796,419.4,419.4,419.4,576
-177336_-631689,BAJA,-17.733635,-63.168903,427.4,427.4,427.4,577
-177337_-631029,BAJA,-17.733789,-63.102929,410.4,410.4,410.4,578
-177339_-631021,BAJA,-17.733908,-63.102146,409.9,409.9,409.9,579
-177339_-631026,BAJA,-17.733922,-63.102636,409.8,409.8,409.8,580
-177341_-631020,BAJA,-17.734122,-63.102073,410.0,410.0,410.0,581
-177341_-631178,BAJA,-17.734116,-63.117843,413.2,413.2,413.2,582
-177343_-631019,BAJA,-17.734388,-63.101994,410.0,410.0,410.0,583
-177343_-631190,BAJA,-17.734309,-63.119045,413.4,413.4,413.4,584
-177343_-631423,BAJA,-17.734378,-63.142331,419.4,419.4,419.4,585
-177343_-631424,BAJA,-17.734361,-63.142496,419.9,419.9,419.9,586
-177344_-631019,BAJA,-17.734497,-63.101962,410.2,410.2,410.2,587
-177344_-631522,BAJA,-17.734414,-63.152266,420.8,420.8,420.8,588
-177345_-631018,BAJA,-17.734562,-63.101874,410.15,410.1,410.2,589
-177347_-631818,BAJA,-17.734747,-63.181881,423.6,423.6,423.6,590
-177348_-631015,BAJA,-17.734823,-63.101507,410.3,410.3,410.3,591
-177348_-631019,BAJA,-17.734807,-63.101916,410.1,410.1,410.1,592
-177348_-631441,BAJA,-17.734846,-63.144187,420.6,420.6,420.6,593
-177349_-631013,BAJA,-17.734999,-63.101345,410.5,410.5,410.5,594
-177349_-631016,BAJA,-17.734999,-63.101682,410.4,410.4,410.4,595
-177349_-631018,BAJA,-17.734942,-63.101857,410.3,410.3,410.3,596
-177349_-631436,BAJA,-17.734927,-63.143675,419.9,419.9,419.9,597
-177350_-631013,BAJA,-17.735023,-63.101328,410.48,410.4,410.5,598
-177350_-631017,BAJA,-17.735075,-63.101736,410.7,410.7,410.7,599
-177350_-631530,BAJA,-17.735054,-63.153002,421.4,421.4,421.4,600
-177351_-631231,BAJA,-17.735179,-63.123194,412.9,412.9,412.9,601
-177351_-631232,BAJA,-17.735185,-63.123207,413.1,413.1,413.1,602
-177351_-631693,BAJA,-17.735113,-63.169365,429.1,429.1,429.1,603
-177351_-631819,BAJA,-17.73518,-63.18197,424.17,424.17,424.17,604
-177353_-631020,BAJA,-17.735354,-63.102023,410.3,410.3,410.3,605
-177354_-631696,BAJA,-17.735465,-63.169617,428.0,428.0,428.0,606
-177355_-631014,BAJA,-17.73557,-63.101422,410.7,410.7,410.7,607
-177356_-631021,BAJA,-17.735667,-63.102129,410.8,410.8,410.8,608
-177357_-631016,BAJA,-17.735779,-63.10163,410.1,410.1,410.1,609
-177357_-631023,BAJA,-17.735745,-63.102357,410.7,410.7,410.7,610
-177357_-631823,BAJA,-17.73573,-63.182324,424.9,424.9,424.9,611
-177358_-631024,BAJA,-17.735813,-63.102489,411.2,411.2,411.2,612
-177358_-631030,BAJA,-17.735882,-63.10301,411.9,411.9,411.9,613
-177358_-631818,BAJA,-17.735864,-63.181843,424.7,424.7,424.7,614
-177360_-631448,BAJA,-17.736002,-63.14483,420.5,420.5,420.5,615
-177362_-631211,BAJA,-17.736249,-63.121131,412.9,412.9,412.9,616
-177362_-631831,BAJA,-17.736207,-63.183196,423.1,423.1,423.1,617
-177363_-631215,BAJA,-17.73632,-63.121553,412.7,412.7,412.7,618
-177363_-631539,BAJA,-17.736326,-63.153965,422.8,422.8,422.8,619
-177364_-631701,BAJA,-17.736425,-63.170102,427.7,427.7,427.7,620
-177365_-631033,BAJA,-17.736543,-63.103398,411.7,411.7,411.7,621
-177365_-631036,BAJA,-17.736551,-63.103617,411.6,411.6,411.6,622
-177366_-631040,BAJA,-17.736655,-63.104028,411.6,411.6,411.6,623
-177366_-631208,BAJA,-17.736633,-63.12087,413.2,413.2,413.2,624
-177367_-631194,BAJA,-17.736735,-63.119444,413.6,413.6,413.6,625
-177368_-631045,BAJA,-17.736823,-63.104517,411.9,411.9,411.9,626
-177368_-631848,BAJA,-17.736893,-63.184821,426.3,426.3,426.3,627
-177369_-631700,BAJA,-17.736927,-63.170063,430.8,430.8,430.8,628
-177370_-631613,BAJA,-17.737021,-63.161317,426.0,426.0,426.0,629
-177370_-631614,BAJA,-17.737014,-63.161404,426.0,426.0,426.0,630
-177370_-631846,BAJA,-17.737023,-63.184698,423.5,423.5,423.5,631
-177371_-631547,BAJA,-17.737164,-63.154788,423.7,423.7,423.7,632
-177371_-631847,BAJA,-17.737126,-63.184796,424.7,424.7,424.7,633
-177373_-631615,BAJA,-17.737387,-63.161549,426.4,426.4,426.4,634
-177374_-631053,BAJA,-17.737481,-63.105389,411.9,411.9,411.9,635
-177375_-631053,BAJA,-17.737514,-63.105343,412.8,412.8,412.8,636
-177375_-631603,BAJA,-17.737515,-63.160373,426.1,426.1,426.1,637
-177376_-631703,BAJA,-17.737652,-63.170325,429.4,429.4,429.4,638
-177377_-631551,BAJA,-17.737735,-63.155116,423.8,423.8,423.8,639
-177377_-631602,BAJA,-17.737797,-63.160212,426.1,426.1,426.1,640
-177379_-631706,BAJA,-17.73795,-63.170684,428.7,428.7,428.7,641
-177380_-631066,BAJA,-17.738077,-63.106635,412.5,412.5,412.5,642
-177381_-631064,BAJA,-17.738143,-63.106423,412.5,412.5,412.5,643
-177382_-631592,BAJA,-17.738289,-63.159242,425.5,425.5,425.5,644
-177382_-631594,BAJA,-17.738233,-63.15944,425.6,425.6,425.6,645
-177385_-631072,BAJA,-17.738541,-63.107272,412.7,412.7,412.7,646
-177385_-631843,BAJA,-17.738553,-63.18435,426.14,426.14,426.14,647
-177386_-631465,BAJA,-17.738641,-63.146538,420.8,420.8,420.8,648
-177388_-631076,BAJA,-17.738821,-63.107695,412.7,412.7,412.7,649
-177389_-631076,BAJA,-17.738946,-63.107638,413.0,413.0,413.0,650
-177389_-631560,BAJA,-17.738916,-63.156099,423.8,423.8,423.8,651
-177389_-631581,BAJA,-17.738932,-63.15818,424.9,424.9,424.9,652
-177390_-631587,BAJA,-17.739061,-63.158777,425.7,425.7,425.7,653
-177391_-631564,BAJA,-17.739161,-63.156488,424.3,424.3,424.3,654
-177393_-631624,BAJA,-17.73937,-63.162476,427.1,427.1,427.1,655
-177396_-631090,BAJA,-17.739632,-63.109089,413.8,413.8,413.8,656
-177396_-631091,BAJA,-17.739643,-63.109123,414.0,414.0,414.0,657
-177397_-631627,BAJA,-17.739774,-63.162734,426.7,426.7,426.7,658
-177398_-631572,BAJA,-17.739806,-63.157289,425.7,425.7,425.7,659
-177398_-631714,BAJA,-17.739831,-63.171469,428.8,428.8,428.8,660
-177399_-631094,BAJA,-17.739967,-63.109468,413.7,413.7,413.7,661
-177399_-631710,BAJA,-17.73997,-63.171027,427.4,427.4,427.4,662
-177401_-631096,BAJA,-17.740168,-63.109628,413.9,413.9,413.9,663
-177402_-631841,BAJA,-17.740227,-63.184107,423.0,423.0,423.0,664
-177402_-631844,BAJA,-17.740238,-63.184409,425.2,425.2,425.2,665
-177402_-631846,BAJA,-17.740254,-63.184652,422.3,422.3,422.3,666
-177403_-631842,BAJA,-17.740326,-63.184241,424.9,424.9,424.9,667
-177405_-631106,BAJA,-17.740596,-63.110698,414.3,414.3,414.3,668
-177405_-631478,BAJA,-17.740513,-63.14782,422.9,422.9,422.9,669
-177405_-631715,BAJA,-17.740593,-63.171515,430.4,430.4,430.4,670
-177407_-631478,BAJA,-17.740701,-63.147864,423.0,423.0,423.0,671
-177408_-631108,BAJA,-17.740831,-63.110895,414.4,414.4,414.4,672
-177409_-631108,BAJA,-17.7409,-63.110867,414.5,414.5,414.5,673
-177410_-631113,BAJA,-17.741098,-63.11139,414.4,414.4,414.4,674
-177410_-631841,BAJA,-17.741081,-63.184173,423.5,423.5,423.5,675
-177413_-631639,BAJA,-17.741303,-63.163989,427.3,427.3,427.3,676
-177417_-631701,BAJA,-17.74176,-63.170182,429.6,429.6,429.6,677
-177417_-631841,BAJA,-17.741725,-63.184198,423.9,423.9,423.9,678
-177418_-631127,BAJA,-17.741849,-63.112731,415.5,415.5,415.5,679
-177418_-631649,BAJA,-17.741888,-63.164947,426.7,426.7,426.7,680
-177419_-631131,BAJA,-17.741981,-63.113194,415.6,415.6,415.6,681
-177420_-631134,BAJA,-17.742093,-63.113432,415.7,415.7,415.7,682
-177421_-631487,BAJA,-17.742163,-63.148717,423.9,423.9,423.9,683
-177422_-631659,BAJA,-17.742271,-63.165902,427.5,427.5,427.5,684
-177422_-631722,BAJA,-17.742217,-63.172274,436.2,436.2,436.2,685
-177423_-631136,BAJA,-17.742362,-63.113611,415.6,415.6,415.6,686
-177423_-631137,BAJA,-17.742308,-63.113721,415.7,415.7,415.7,687
-177425_-631664,BAJA,-17.742574,-63.1664,427.2,427.2,427.2,688
-177426_-631847,BAJA,-17.742688,-63.184723,424.0,424.0,424.0,689
-177427_-631144,BAJA,-17.74273,-63.114419,416.7,416.7,416.7,690
-177427_-631664,BAJA,-17.742746,-63.166403,427.3,427.3,427.3,691
-177429_-631141,BAJA,-17.742942,-63.114103,415.9,415.9,415.9,692
-177430_-631445,BAJA,-17.743039,-63.144565,423.2,423.2,423.2,693
-177430_-631450,BAJA,-17.74309,-63.145069,423.85,423.8,423.9,694
-177431_-631151,BAJA,-17.74317,-63.115105,415.9,415.9,415.9,695
